"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","New Brunswick","2016A000213","Other fuel heating system","Percent","239","units ","0","v95637506","5.39","","F","","","0"
"2013","Quebec","2016A000224","All primary heating systems","Percent","239","units ","0","v107791248","6.40","93","","","","0"
"2013","Quebec","2016A000224","Electricity","Percent","239","units ","0","v107791249","6.41","76","","","","0"
"2013","Quebec","2016A000224","Natural gas","Percent","239","units ","0","v107791250","6.42","7","E","","","0"
"2013","Quebec","2016A000224","Oil","Percent","239","units ","0","v107791251","6.43","6","","","","0"
"2013","Quebec","2016A000224","Wood or wood pellets","Percent","239","units ","0","v107791252","6.44","7","","","","0"
"2013","Quebec","2016A000224","Wood (excluding wood pellets)","Percent","239","units ","0","v107791253","6.45","6","","","","0"
"2013","Quebec","2016A000224","Wood pellets","Percent","239","units ","0","v107791254","6.46","1","E","","","0"
"2013","Quebec","2016A000224","Propane","Percent","239","units ","0","v107791255","6.47","","F","","","0"
"2013","Quebec","2016A000224","Other fuel","Percent","239","units ","0","v107791256","6.48","","F","","","0"
"2013","Quebec","2016A000224","Forced air furnace","Percent","239","units ","0","v95637507","6.1","14","","","","0"
"2013","Quebec","2016A000224","Electric forced air furnace","Percent","239","units ","0","v95637508","6.2","55","","","","0"
"2013","Quebec","2016A000224","Natural gas forced air furnace","Percent","239","units ","0","v95637509","6.3","24","","","","0"
"2013","Quebec","2016A000224","Oil forced air furnace","Percent","239","units ","0","v95637510","6.4","24","","","","0"
"2013","Quebec","2016A000224","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95637511","6.5","10","","","","0"
"2013","Quebec","2016A000224","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95637512","6.6","9","","","","0"
"2013","Quebec","2016A000224","Wood pellets forced air furnace","Percent","239","units ","0","v95637513","6.7","","F","","","0"
"2013","Quebec","2016A000224","Propane forced air furnace","Percent","239","units ","0","v95637514","6.8","","F","","","0"
"2013","Quebec","2016A000224","Other fuel forced air furnace","Percent","239","units ","0","v95637515","6.9","","F","","","0"
"2013","Quebec","2016A000224","Electric baseboard heaters","Percent","239","units ","0","v95637516","6.10","64","","","","0"
"2013","Quebec","2016A000224","Heating stove","Percent","239","units ","0","v95637517","6.11","5","","","","0"
"2013","Quebec","2016A000224","Electric heating stove","Percent","239","units ","0","v95637518","6.12","5","E","","","0"
"2013","Quebec","2016A000224","Natural gas heating stove","Percent","239","units ","0","v95637519","6.13","","F","","","0"
"2013","Quebec","2016A000224","Oil heating stove","Percent","239","units ","0","v95637520","6.14","","F","","","0"
"2013","Quebec","2016A000224","Wood heating stove","Percent","239","units ","0","v95637521","6.15","93","","","","0"
"2013","Quebec","2016A000224","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95637522","6.16","85","","","","0"
"2013","Quebec","2016A000224","Wood pellets heating stove","Percent","239","units ","0","v95637523","6.17","8","E","","","0"
"2013","Quebec","2016A000224","Propane heating stove","Percent","239","units ","0","v95637524","6.18","","F","","","0"
"2013","Quebec","2016A000224","Other fuel heating stove","Percent","239","units ","0","v95637525","6.19","","F","","","0"
"2013","Quebec","2016A000224","Boiler with hot water or steam radiators","Percent","239","units ","0","v95637526","6.20","7","","","","0"
"2013","Quebec","2016A000224","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95637527","6.21","34","E","","","0"
"2013","Quebec","2016A000224","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95637528","6.22","34","E","","","0"
"2013","Quebec","2016A000224","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95637529","6.23","29","E","","","0"
"2013","Quebec","2016A000224","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95637530","6.24","","F","","","0"
"2013","Quebec","2016A000224","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95637531","6.25","","F","","","0"
"2013","Quebec","2016A000224","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95637532","6.26","","F","","","0"
"2013","Quebec","2016A000224","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95637533","6.27","","F","","","0"
"2013","Quebec","2016A000224","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95637534","6.28","","F","","","0"
"2013","Quebec","2016A000224","Electric radiant heating","Percent","239","units ","0","v95637535","6.29","1","E","","","0"
"2013","Quebec","2016A000224","Heat pump","Percent","239","units ","0","v95637536","6.30","6","","","","0"
"2013","Quebec","2016A000224","Other type of heating system","Percent","239","units ","0","v95637537","6.31","1","E","","","0"
"2013","Quebec","2016A000224","Other electric heating system","Percent","239","units ","0","v95637538","6.32","","F","","","0"
"2013","Quebec","2016A000224","Other natural gas heating system","Percent","239","units ","0","v95637539","6.33","","F","","","0"
"2013","Quebec","2016A000224","Other oil heating system","Percent","239","units ","0","v95637540","6.34","","F","","","0"
"2013","Quebec","2016A000224","Other wood heating system","Percent","239","units ","0","v95637541","6.35","","F","","","0"
"2013","Quebec","2016A000224","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95637542","6.36","","F","","","0"
"2013","Quebec","2016A000224","Other wood pellets heating system","Percent","239","units ","0","v95637543","6.37","","F","","","0"
"2013","Quebec","2016A000224","Other propane heating system","Percent","239","units ","0","v95637544","6.38","","F","","","0"
"2013","Quebec","2016A000224","Other fuel heating system","Percent","239","units ","0","v95637545","6.39","","F","","","0"
"2013","Ontario","2016A000235","All primary heating systems","Percent","239","units ","0","v107791257","7.40","96","","","","0"
"2013","Ontario","2016A000235","Electricity","Percent","239","units ","0","v107791258","7.41","21","","","","0"
"2013","Ontario","2016A000235","Natural gas","Percent","239","units ","0","v107791259","7.42","62","","","","0"
"2013","Ontario","2016A000235","Oil","Percent","239","units ","0","v107791260","7.43","4","","","","0"
"2013","Ontario","2016A000235","Wood or wood pellets","Percent","239","units ","0","v107791261","7.44","2","","","","0"
"2013","Ontario","2016A000235","Wood (excluding wood pellets)","Percent","239","units ","0","v107791262","7.45","2","","","","0"
"2013","Ontario","2016A000235","Wood pellets","Percent","239","units ","0","v107791263","7.46","0","E","","","0"
"2013","Ontario","2016A000235","Propane","Percent","239","units ","0","v107791264","7.47","2","","","","0"
"2013","Ontario","2016A000235","Other fuel","Percent","239","units ","0","v107791265","7.48","","F","","","0"
"2013","Ontario","2016A000235","Forced air furnace","Percent","239","units ","0","v95637546","7.1","73","","","","0"
"2013","Ontario","2016A000235","Electric forced air furnace","Percent","239","units ","0","v95637547","7.2","9","","","","0"
"2013","Ontario","2016A000235","Natural gas forced air furnace","Percent","239","units ","0","v95637548","7.3","79","","","","0"
"2013","Ontario","2016A000235","Oil forced air furnace","Percent","239","units ","0","v95637549","7.4","5","","","","0"
"2013","Ontario","2016A000235","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95637550","7.5","1","","","","0"
"2013","Ontario","2016A000235","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95637551","7.6","1","","","","0"
"2013","Ontario","2016A000235","Wood pellets forced air furnace","Percent","239","units ","0","v95637552","7.7","","F","","","0"
"2013","Ontario","2016A000235","Propane forced air furnace","Percent","239","units ","0","v95637553","7.8","2","","","","0"
"2013","Ontario","2016A000235","Other fuel forced air furnace","Percent","239","units ","0","v95637554","7.9","","F","","","0"
"2013","Ontario","2016A000235","Electric baseboard heaters","Percent","239","units ","0","v95637555","7.10","11","","","","0"
"2013","Ontario","2016A000235","Heating stove","Percent","239","units ","0","v95637556","7.11","2","","","","0"
"2013","Ontario","2016A000235","Electric heating stove","Percent","239","units ","0","v95637557","7.12","","F","","","0"
"2013","Ontario","2016A000235","Natural gas heating stove","Percent","239","units ","0","v95637558","7.13","11","E","","","0"
"2013","Ontario","2016A000235","Oil heating stove","Percent","239","units ","0","v95637559","7.14","","F","","","0"
"2013","Ontario","2016A000235","Wood heating stove","Percent","239","units ","0","v95637560","7.15","75","","","","0"
"2013","Ontario","2016A000235","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95637561","7.16","68","","","","0"
"2013","Ontario","2016A000235","Wood pellets heating stove","Percent","239","units ","0","v95637562","7.17","","F","","","0"
"2013","Ontario","2016A000235","Propane heating stove","Percent","239","units ","0","v95637563","7.18","6","E","","","0"
"2013","Ontario","2016A000235","Other fuel heating stove","Percent","239","units ","0","v95637564","7.19","","F","","","0"
"2013","Ontario","2016A000235","Boiler with hot water or steam radiators","Percent","239","units ","0","v95637565","7.20","8","","","","0"
"2013","Ontario","2016A000235","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95637566","7.21","13","E","","","0"
"2013","Ontario","2016A000235","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95637567","7.22","52","","","","0"
"2013","Ontario","2016A000235","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95637568","7.23","","F","","","0"
"2013","Ontario","2016A000235","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95637569","7.24","","F","","","0"
"2013","Ontario","2016A000235","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95637570","7.25","","F","","","0"
"2013","Ontario","2016A000235","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95637571","7.26","","F","","","0"
"2013","Ontario","2016A000235","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95637572","7.27","","F","","","0"
"2013","Ontario","2016A000235","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95637573","7.28","","F","","","0"
"2013","Ontario","2016A000235","Electric radiant heating","Percent","239","units ","0","v95637574","7.29","1","E","","","0"
"2013","Ontario","2016A000235","Heat pump","Percent","239","units ","0","v95637575","7.30","1","E","","","0"
"2013","Ontario","2016A000235","Other type of heating system","Percent","239","units ","0","v95637576","7.31","0","","","","0"
"2013","Ontario","2016A000235","Other electric heating system","Percent","239","units ","0","v95637577","7.32","","F","","","0"
"2013","Ontario","2016A000235","Other natural gas heating system","Percent","239","units ","0","v95637578","7.33","57","","","","0"
"2013","Ontario","2016A000235","Other oil heating system","Percent","239","units ","0","v95637579","7.34","","F","","","0"
"2013","Ontario","2016A000235","Other wood heating system","Percent","239","units ","0","v95637580","7.35","","F","","","0"
"2013","Ontario","2016A000235","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95637581","7.36","","F","","","0"
"2013","Ontario","2016A000235","Other wood pellets heating system","Percent","239","units ","0","v95637582","7.37","","F","","","0"
